"post_city_country","send_country","post_city","post_country","post_type","post_title","send_country_iso","send_country_iso_num","post_country_iso","post_country_iso_num","send_lon","send_lat","post_city_lon","post_city_lat","full_geo_query","exact_post_lon","exact_post_lat"
"Abuja, Nigeria","Pakistan","Abuja","Nigeria","Embassy / High Commission","High Commission","PAK",586,"NGA",566,69.345116,30.375321,7.398574,9.0764785,"Pakistan, High Commission, Abuja, Nigeria",7.4621972,9.0448886
"Abuja, Nigeria","Korea Democratic People's Republic of (North Korea)","Abuja","Nigeria","Embassy / High Commission","Embassy","PRK",408,"NGA",566,127.510093,40.339852,7.398574,9.0764785,"Korea Democratic People's Republic of (North Korea), Embassy, Abuja, Nigeria",7.4652039,9.0369494
"Abuja, Nigeria","Czech Republic","Abuja","Nigeria","Embassy / High Commission","Embassy","CZE",203,"NGA",566,15.472962,49.817492,7.398574,9.0764785,"Czech Republic, Embassy, Abuja, Nigeria",7.5217418,9.0419692
"Abuja, Nigeria","United States","Abuja","Nigeria","Embassy / High Commission","Embassy","USA",840,"NGA",566,-95.712891,37.09024,7.398574,9.0764785,"United States, Embassy, Abuja, Nigeria",7.4774046,9.0407485
"Abuja, Nigeria","Argentina","Abuja","Nigeria","Embassy / High Commission","Embassy","ARG",32,"NGA",566,-63.616672,-38.416097,7.398574,9.0764785,"Argentina, Embassy, Abuja, Nigeria",7.5302638,9.040182
"Abuja, Nigeria","Ireland","Abuja","Nigeria","Embassy / High Commission","Embassy","IRL",372,"NGA",566,-7.6920536,53.1423672,7.398574,9.0764785,"Ireland, Embassy, Abuja, Nigeria",7.4948108,9.0933584
"Abuja, Nigeria","Belgium","Abuja","Nigeria","Embassy / High Commission","Embassy & Mission to ECOWAS","BEL",56,"NGA",566,4.469936,50.503887,7.398574,9.0764785,"Belgium, Embassy & Mission to ECOWAS, Abuja, Nigeria",-77.0659144,38.9271203
"Abuja, Nigeria","Israel","Abuja","Nigeria","Embassy / High Commission","Embassy","ISR",376,"NGA",566,34.851612,31.046051,7.398574,9.0764785,"Israel, Embassy, Abuja, Nigeria",7.5274108,9.0550157
"Abuja, Nigeria","Hungary","Abuja","Nigeria","Embassy / High Commission","Embassy","HUN",348,"NGA",566,19.5033041,47.162494,7.398574,9.0764785,"Hungary, Embassy, Abuja, Nigeria",7.4985632,9.1012728
"Abuja, Nigeria","Greece","Abuja","Nigeria","Embassy / High Commission","Embassy","GRC",300,"NGA",566,21.824312,39.074208,7.398574,9.0764785,"Greece, Embassy, Abuja, Nigeria",7.4719655,9.0722751
"Accra, Ghana","Norway","Accra","Ghana","Embassy / High Commission","Embassy","NOR",578,"GHA",288,8.468946,60.472024,-0.1869644,5.6037168,"Norway, Embassy, Accra, Ghana",-0.1751088,5.5649415
"Accra, Ghana","Spain","Accra","Ghana","Embassy / High Commission","Embassy","ESP",724,"GHA",288,-3.74922,40.463667,-0.1869644,5.6037168,"Spain, Embassy, Accra, Ghana",-0.1781818,5.606587
"Accra, Ghana","Mexico","Accra","Ghana","Embassy / High Commission","Embassy","MEX",484,"GHA",288,-102.552784,23.634501,-0.1869644,5.6037168,"Mexico, Embassy, Accra, Ghana",-0.172868,5.5811283
"Accra, Ghana","Netherlands","Accra","Ghana","Embassy / High Commission","Embassy","NLD",528,"GHA",288,5.291266,52.132633,-0.1869644,5.6037168,"Netherlands, Embassy, Accra, Ghana",-0.190751,5.5731081
"Accra, Ghana","United States","Accra","Ghana","Embassy / High Commission","Embassy","USA",840,"GHA",288,-95.712891,37.09024,-0.1869644,5.6037168,"United States, Embassy, Accra, Ghana",-0.167349,5.583038
"Accra, Ghana","Japan","Accra","Ghana","Embassy / High Commission","Embassy","JPN",392,"GHA",288,138.252924,36.204824,-0.1869644,5.6037168,"Japan, Embassy, Accra, Ghana",-0.1867676,5.5731788
"Accra, Ghana","Israel","Accra","Ghana","Embassy / High Commission","Embassy","ISR",376,"GHA",288,34.851612,31.046051,-0.1869644,5.6037168,"Israel, Embassy, Accra, Ghana",-0.1732265,5.5815503
"Accra, Ghana","Germany","Accra","Ghana","Embassy / High Commission","Embassy","DEU",276,"GHA",288,10.451526,51.165691,-0.1869644,5.6037168,"Germany, Embassy, Accra, Ghana",-0.1988214,5.5673218
"Accra, Ghana","Italy","Accra","Ghana","Embassy / High Commission","Embassy","ITA",380,"GHA",288,12.56738,41.87194,-0.1869644,5.6037168,"Italy, Embassy, Accra, Ghana",-0.1784939,5.586139
"Accra, Ghana","United Kingdom","Accra","Ghana","Embassy / High Commission","High Commission","GBR",826,"GHA",288,-3.435973,55.378051,-0.1869644,5.6037168,"United Kingdom, High Commission, Accra, Ghana",-0.1913616,5.5644168
"Accra, Ghana","Malaysia","Accra","Ghana","Embassy / High Commission","High Commission","MYS",458,"GHA",288,101.975766,4.210484,-0.1869644,5.6037168,"Malaysia, High Commission, Accra, Ghana",-0.192993,5.6132704
"Accra, Ghana","Czech Republic","Accra","Ghana","Embassy / High Commission","Embassy","CZE",203,"GHA",288,15.472962,49.817492,-0.1869644,5.6037168,"Czech Republic, Embassy, Accra, Ghana",-0.198009,5.5758942
"Accra, Ghana","Canada","Accra","Ghana","Embassy / High Commission","High Commission","CAN",124,"GHA",288,-106.346771,56.130366,-0.1869644,5.6037168,"Canada, High Commission, Accra, Ghana",-0.1911533,5.5700491
"Accra, Ghana","Australia","Accra","Ghana","Embassy / High Commission","High Commission","AUS",36,"GHA",288,133.775136,-25.274398,-0.1869644,5.6037168,"Australia, High Commission, Accra, Ghana",-0.182152,5.5763133
"Accra, Ghana","Denmark","Accra","Ghana","Embassy / High Commission","Embassy","DNK",208,"GHA",288,9.501785,56.26392,-0.1869644,5.6037168,"Denmark, Embassy, Accra, Ghana",-0.1970404,5.5709257
"Accra, Ghana","Saudi Arabia","Accra","Ghana","Embassy / High Commission","Embassy","SAU",682,"GHA",288,45.079162,23.885942,-0.1869644,5.6037168,"Saudi Arabia, Embassy, Accra, Ghana",-0.1894157,5.6097504
"Accra, Ghana","South Africa","Accra","Ghana","Embassy / High Commission","High Commission","ZAF",710,"GHA",288,22.937506,-30.559482,-0.1869644,5.6037168,"South Africa, High Commission, Accra, Ghana",-0.1740474,5.5671264
"Accra, Ghana","Turkey","Accra","Ghana","Embassy / High Commission","Embassy","TUR",792,"GHA",288,35.243322,38.963745,-0.1869644,5.6037168,"Turkey, Embassy, Accra, Ghana",-0.165904,5.5707408
"Accra, Ghana","Russian Federation","Accra","Ghana","Embassy / High Commission","Embassy","RUS",643,"GHA",288,105.318756,61.52401,-0.1869644,5.6037168,"Russian Federation, Embassy, Accra, Ghana",-0.1816513,5.5838672
"Accra, Ghana","Korea Republic of (South Korea)","Accra","Ghana","Embassy / High Commission","Embassy","KOR",410,"GHA",288,127.766922,35.907757,-0.1869644,5.6037168,"Korea Republic of (South Korea), Embassy, Accra, Ghana",-0.185204,5.5752491
"Accra, Ghana","India","Accra","Ghana","Embassy / High Commission","High Commission","IND",356,"GHA",288,78.96288,20.593684,-0.1869644,5.6037168,"India, High Commission, Accra, Ghana",-0.1869644,5.6037168
"Accra, Ghana","Chile","Accra","Ghana","Embassy / High Commission","Embassy","CHL",152,"GHA",288,-71.542969,-35.675147,-0.1869644,5.6037168,"Chile, Embassy, Accra, Ghana",-70.586377,-33.4244209
"Accra, Ghana","Brazil","Accra","Ghana","Embassy / High Commission","Embassy","BRA",76,"GHA",288,-51.92528,-14.235004,-0.1869644,5.6037168,"Brazil, Embassy, Accra, Ghana",-0.1885447,5.6113304
"Accra, Ghana","France","Accra","Ghana","Embassy / High Commission","Embassy","FRA",250,"GHA",288,2.213749,46.227638,-0.1869644,5.6037168,"France, Embassy, Accra, Ghana",-0.1686585,5.5806884
"Accra, Ghana","Switzerland","Accra","Ghana","Embassy / High Commission","Embassy","CHE",756,"GHA",288,8.227512,46.818188,-0.1869644,5.6037168,"Switzerland, Embassy, Accra, Ghana",-0.2006131,5.5684163
"Accra, Ghana","Hungary","Accra","Ghana","Embassy / High Commission","Embassy","HUN",348,"GHA",288,19.5033041,47.162494,-0.1869644,5.6037168,"Hungary, Embassy, Accra, Ghana",-0.1709397,5.5758593
"Accra, Ghana","China","Accra","Ghana","Embassy / High Commission","Embassy","CHN",156,"GHA",288,104.195397,35.86166,-0.1869644,5.6037168,"China, Embassy, Accra, Ghana",-0.1716131,5.5764943
"Adana, Turkey","United States","Adana","Turkey","Consulate / Consulate-General","Consulate","USA",840,"TUR",792,-95.712891,37.09024,35.3308285,36.9914194,"United States, Consulate, Adana, Turkey",35.3852168,36.9828456
"Addis Ababa, Ethiopia","Germany","Addis Ababa","Ethiopia","Embassy / High Commission","Embassy","DEU",276,"ETH",231,10.451526,51.165691,38.7577605,8.9806034,"Germany, Embassy, Addis Ababa, Ethiopia",38.7793497,9.0403579
"Addis Ababa, Ethiopia","Norway","Addis Ababa","Ethiopia","Permanent Mission","Mission to African Union","NOR",578,"ETH",231,8.468946,60.472024,38.7577605,8.9806034,"Norway, Mission to African Union, Addis Ababa, Ethiopia",38.7577605,8.9806034
"Addis Ababa, Ethiopia","China","Addis Ababa","Ethiopia","Permanent Mission","Mission to African Union","CHN",156,"ETH",231,104.195397,35.86166,38.7577605,8.9806034,"China, Mission to African Union, Addis Ababa, Ethiopia",38.7297081,8.9940922
"Addis Ababa, Ethiopia","Sri Lanka","Addis Ababa","Ethiopia","Embassy / High Commission","Embassy","LKA",144,"ETH",231,80.771797,7.873054,38.7577605,8.9806034,"Sri Lanka, Embassy, Addis Ababa, Ethiopia",38.7370829,8.988088
"Addis Ababa, Ethiopia","United Kingdom","Addis Ababa","Ethiopia","Embassy / High Commission","Embassy","GBR",826,"ETH",231,-3.435973,55.378051,38.7577605,8.9806034,"United Kingdom, Embassy, Addis Ababa, Ethiopia",38.788079,9.0305289
"Addis Ababa, Ethiopia","Turkey","Addis Ababa","Ethiopia","Embassy / High Commission","Embassy","TUR",792,"ETH",231,35.243322,38.963745,38.7577605,8.9806034,"Turkey, Embassy, Addis Ababa, Ethiopia",38.7767945,8.9971344
"Addis Ababa, Ethiopia","Canada","Addis Ababa","Ethiopia","Embassy / High Commission","Embassy","CAN",124,"ETH",231,-106.346771,56.130366,38.7577605,8.9806034,"Canada, Embassy, Addis Ababa, Ethiopia",38.7358323,8.9950337
"Addis Ababa, Ethiopia","Slovak Republic","Addis Ababa","Ethiopia","Embassy / High Commission","Embassy","SVK",703,"ETH",231,19.699024,48.669026,38.7577605,8.9806034,"Slovak Republic, Embassy, Addis Ababa, Ethiopia",38.7538045,9.0162286
"Addis Ababa, Ethiopia","Indonesia","Addis Ababa","Ethiopia","Embassy / High Commission","Embassy","IDN",360,"ETH",231,113.921327,-0.789275,38.7577605,8.9806034,"Indonesia, Embassy, Addis Ababa, Ethiopia",38.7370829,8.988088
"Addis Ababa, Ethiopia","Greece","Addis Ababa","Ethiopia","Embassy / High Commission","Embassy","GRC",300,"ETH",231,21.824312,39.074208,38.7577605,8.9806034,"Greece, Embassy, Addis Ababa, Ethiopia",38.7603584,8.9923527
"Addis Ababa, Ethiopia","Finland","Addis Ababa","Ethiopia","Embassy / High Commission","Embassy","FIN",246,"ETH",231,25.7481511,61.92411,38.7577605,8.9806034,"Finland, Embassy, Addis Ababa, Ethiopia",38.7413628,8.9987652
"Addis Ababa, Ethiopia","Belgium","Addis Ababa","Ethiopia","Embassy / High Commission","Embassy","BEL",56,"ETH",231,4.469936,50.503887,38.7577605,8.9806034,"Belgium, Embassy, Addis Ababa, Ethiopia",38.7840714,9.0324727
"Addis Ababa, Ethiopia","Hungary","Addis Ababa","Ethiopia","Embassy / High Commission","Embassy","HUN",348,"ETH",231,19.5033041,47.162494,38.7577605,8.9806034,"Hungary, Embassy, Addis Ababa, Ethiopia",38.7497854,8.9941393
"Addis Ababa, Ethiopia","United States","Addis Ababa","Ethiopia","Permanent Mission","Mission to African Union","USA",840,"ETH",231,-95.712891,37.09024,38.7577605,8.9806034,"United States, Mission to African Union, Addis Ababa, Ethiopia",NA,NA
"Addis Ababa, Ethiopia","Ireland","Addis Ababa","Ethiopia","Embassy / High Commission","Embassy","IRL",372,"ETH",231,-7.6920536,53.1423672,38.7577605,8.9806034,"Ireland, Embassy, Addis Ababa, Ethiopia",38.7591918,8.9891071
"Addis Ababa, Ethiopia","India","Addis Ababa","Ethiopia","Embassy / High Commission","Embassy","IND",356,"ETH",231,78.96288,20.593684,38.7577605,8.9806034,"India, Embassy, Addis Ababa, Ethiopia",38.7756648,9.0305756
"Addis Ababa, Ethiopia","Israel","Addis Ababa","Ethiopia","Embassy / High Commission","Embassy","ISR",376,"ETH",231,34.851612,31.046051,38.7577605,8.9806034,"Israel, Embassy, Addis Ababa, Ethiopia",38.806017,9.0218009
"Addis Ababa, Ethiopia","Korea Democratic People's Republic of (North Korea)","Addis Ababa","Ethiopia","Embassy / High Commission","Embassy","PRK",408,"ETH",231,127.510093,40.339852,38.7577605,8.9806034,"Korea Democratic People's Republic of (North Korea), Embassy, Addis Ababa, Ethiopia",38.7940955,8.9907859
"Addis Ababa, Ethiopia","United States","Addis Ababa","Ethiopia","Embassy / High Commission","Embassy","USA",840,"ETH",231,-95.712891,37.09024,38.7577605,8.9806034,"United States, Embassy, Addis Ababa, Ethiopia",38.7636492,9.0580755
"Addis Ababa, Ethiopia","Australia","Addis Ababa","Ethiopia","Embassy / High Commission","Embassy","AUS",36,"ETH",231,133.775136,-25.274398,38.7577605,8.9806034,"Australia, Embassy, Addis Ababa, Ethiopia",38.7773398,8.9966954
"Addis Ababa, Ethiopia","Czech Republic","Addis Ababa","Ethiopia","Embassy / High Commission","Embassy","CZE",203,"ETH",231,15.472962,49.817492,38.7577605,8.9806034,"Czech Republic, Embassy, Addis Ababa, Ethiopia",38.7538045,9.0162286
"Addis Ababa, Ethiopia","Russian Federation","Addis Ababa","Ethiopia","Embassy / High Commission","Embassy","RUS",643,"ETH",231,105.318756,61.52401,38.7577605,8.9806034,"Russian Federation, Embassy, Addis Ababa, Ethiopia",38.7538045,9.0162286
"Addis Ababa, Ethiopia","China","Addis Ababa","Ethiopia","Embassy / High Commission","Embassy","CHN",156,"ETH",231,104.195397,35.86166,38.7577605,8.9806034,"China, Embassy, Addis Ababa, Ethiopia",38.7127748,9.0105442
"Addis Ababa, Ethiopia","Pakistan","Addis Ababa","Ethiopia","Embassy / High Commission","Embassy","PAK",586,"ETH",231,69.345116,30.375321,38.7577605,8.9806034,"Pakistan, Embassy, Addis Ababa, Ethiopia",38.7777185,8.9937947
"Addis Ababa, Ethiopia","Portugal","Addis Ababa","Ethiopia","Embassy / High Commission","Embassy","PRT",620,"ETH",231,-8.224454,39.399872,38.7577605,8.9806034,"Portugal, Embassy, Addis Ababa, Ethiopia",38.7713742,8.9988353
"Addis Ababa, Ethiopia","Austria","Addis Ababa","Ethiopia","Embassy / High Commission","Embassy","AUT",40,"ETH",231,14.550072,47.516231,38.7577605,8.9806034,"Austria, Embassy, Addis Ababa, Ethiopia",38.7278621,8.9943078
"Addis Ababa, Ethiopia","Argentina","Addis Ababa","Ethiopia","Embassy / High Commission","Embassy","ARG",32,"ETH",231,-63.616672,-38.416097,38.7577605,8.9806034,"Argentina, Embassy, Addis Ababa, Ethiopia",38.7970382,8.9897752
"Addis Ababa, Ethiopia","Sweden","Addis Ababa","Ethiopia","Embassy / High Commission","Embassy","SWE",752,"ETH",231,18.643501,60.128161,38.7577605,8.9806034,"Sweden, Embassy, Addis Ababa, Ethiopia",38.7490083,9.0186023
"Addis Ababa, Ethiopia","Saudi Arabia","Addis Ababa","Ethiopia","Embassy / High Commission","Embassy","SAU",682,"ETH",231,45.079162,23.885942,38.7577605,8.9806034,"Saudi Arabia, Embassy, Addis Ababa, Ethiopia",38.7714765,8.9877201
"Addis Ababa, Ethiopia","Japan","Addis Ababa","Ethiopia","Permanent Mission","Mission to AU","JPN",392,"ETH",231,138.252924,36.204824,38.7577605,8.9806034,"Japan, Mission to AU, Addis Ababa, Ethiopia",38.8065185,9.0114665
"Addis Ababa, Ethiopia","Brazil","Addis Ababa","Ethiopia","Embassy / High Commission","Embassy","BRA",76,"ETH",231,-51.92528,-14.235004,38.7577605,8.9806034,"Brazil, Embassy, Addis Ababa, Ethiopia",38.7849397,8.9856342
"Addis Ababa, Ethiopia","Denmark","Addis Ababa","Ethiopia","Embassy / High Commission","Embassy","DNK",208,"ETH",231,9.501785,56.26392,38.7577605,8.9806034,"Denmark, Embassy, Addis Ababa, Ethiopia",38.7772677,8.9971974
"Addis Ababa, Ethiopia","New Zealand","Addis Ababa","Ethiopia","Embassy / High Commission","Embassy & Mission to AU","NZL",554,"ETH",231,174.885971,-40.900557,38.7577605,8.9806034,"New Zealand, Embassy & Mission to AU, Addis Ababa, Ethiopia",-77.0642265,38.9189575
"Addis Ababa, Ethiopia","South Africa","Addis Ababa","Ethiopia","Embassy / High Commission","Embassy","ZAF",710,"ETH",231,22.937506,-30.559482,38.7577605,8.9806034,"South Africa, Embassy, Addis Ababa, Ethiopia",38.7289739,8.9946972
"Addis Ababa, Ethiopia","Norway","Addis Ababa","Ethiopia","Embassy / High Commission","Embassy","NOR",578,"ETH",231,8.468946,60.472024,38.7577605,8.9806034,"Norway, Embassy, Addis Ababa, Ethiopia",38.7332294,8.9881828
"Addis Ababa, Ethiopia","Italy","Addis Ababa","Ethiopia","Embassy / High Commission","Embassy","ITA",380,"ETH",231,12.56738,41.87194,38.7577605,8.9806034,"Italy, Embassy, Addis Ababa, Ethiopia",38.7861666,9.0476352
"Addis Ababa, Ethiopia","Mexico","Addis Ababa","Ethiopia","Embassy / High Commission","Embassy","MEX",484,"ETH",231,-102.552784,23.634501,38.7577605,8.9806034,"Mexico, Embassy, Addis Ababa, Ethiopia",38.8177024,9.006189
"Addis Ababa, Ethiopia","France","Addis Ababa","Ethiopia","Embassy / High Commission","Embassy","FRA",250,"ETH",231,2.213749,46.227638,38.7577605,8.9806034,"France, Embassy, Addis Ababa, Ethiopia",38.7705641,9.0512661
"Addis Ababa, Ethiopia","Bangladesh","Addis Ababa","Ethiopia","Embassy / High Commission","Embassy","BGD",50,"ETH",231,90.356331,23.684994,38.7577605,8.9806034,"Bangladesh, Embassy, Addis Ababa, Ethiopia",38.7240872,8.9867434
"Addis Ababa, Ethiopia","Netherlands","Addis Ababa","Ethiopia","Embassy / High Commission","Embassy","NLD",528,"ETH",231,5.291266,52.132633,38.7577605,8.9806034,"Netherlands, Embassy, Addis Ababa, Ethiopia",38.7156475,9.0192206
"Addis Ababa, Ethiopia","Switzerland","Addis Ababa","Ethiopia","Embassy / High Commission","Embassy","CHE",756,"ETH",231,8.227512,46.818188,38.7577605,8.9806034,"Switzerland, Embassy, Addis Ababa, Ethiopia",38.7177622,9.0052357
"Addis Ababa, Ethiopia","Spain","Addis Ababa","Ethiopia","Embassy / High Commission","Embassy","ESP",724,"ETH",231,-3.74922,40.463667,38.7577605,8.9806034,"Spain, Embassy, Addis Ababa, Ethiopia",38.760405,9.0620185
"Addis Ababa, Ethiopia","Korea Republic of (South Korea)","Addis Ababa","Ethiopia","Embassy / High Commission","Embassy","KOR",410,"ETH",231,127.766922,35.907757,38.7577605,8.9806034,"Korea Republic of (South Korea), Embassy, Addis Ababa, Ethiopia",38.7215988,8.9943489
"Addis Ababa, Ethiopia","Chile","Addis Ababa","Ethiopia","Embassy / High Commission","Embassy","CHL",152,"ETH",231,-71.542969,-35.675147,38.7577605,8.9806034,"Chile, Embassy, Addis Ababa, Ethiopia",-70.5840026,-33.4150536
"Addis Ababa, Ethiopia","Poland","Addis Ababa","Ethiopia","Embassy / High Commission","Embassy","POL",616,"ETH",231,19.145136,51.919438,38.7577605,8.9806034,"Poland, Embassy, Addis Ababa, Ethiopia",38.7421571,9.0550392
"Addis Ababa, Ethiopia","Japan","Addis Ababa","Ethiopia","Embassy / High Commission","Embassy","JPN",392,"ETH",231,138.252924,36.204824,38.7577605,8.9806034,"Japan, Embassy, Addis Ababa, Ethiopia",38.8065185,9.0114665
"Adelaide, Australia","Greece","Adelaide","Australia","Consulate / Consulate-General","Consulate-General","GRC",300,"AUS",36,21.824312,39.074208,138.6007456,-34.9284989,"Greece, Consulate-General, Adelaide, Australia",138.600977,-34.923955
"Adelaide, Australia","Italy","Adelaide","Australia","Consulate / Consulate-General","Consulate","ITA",380,"AUS",36,12.56738,41.87194,138.6007456,-34.9284989,"Italy, Consulate, Adelaide, Australia",138.5712239,-34.9041358
"Adelaide, Australia","China","Adelaide","Australia","Consulate / Consulate-General","Consulate-General","CHN",156,"AUS",36,104.195397,35.86166,138.6007456,-34.9284989,"China, Consulate-General, Adelaide, Australia",138.5383536,-34.8981893
"Agadir, Morocco","France","Agadir","Morocco","Consulate / Consulate-General","Consulate-General","FRA",250,"MAR",504,2.213749,46.227638,-9.5981072,30.4277547,"France, Consulate-General, Agadir, Morocco",-9.5849202,30.4220894
"Agadir, Morocco","Spain","Agadir","Morocco","Consulate / Consulate-General","Consulate-General","ESP",724,"MAR",504,-3.74922,40.463667,-9.5981072,30.4277547,"Spain, Consulate-General, Agadir, Morocco",-9.5864206,30.4217063
"Agartala, India","Bangladesh","Agartala","India","Consulate / Consulate-General","Assistant High Commission","BGD",50,"IND",356,90.356331,23.684994,91.2867777,23.831457,"Bangladesh, Assistant High Commission, Agartala, India",91.2839338,23.8497525
